freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.278e+04,8.551e+03,2.481e+03,2.381e+04
1.6,9.244e+04,6.969e+04,1.693e+03,1.638e+05
3.2,9.693e+04,7.209e+04,3.955e+02,1.694e+05
4.8,1.046e+05,6.949e+04,9.694e+02,1.751e+05
6.4,1.080e+05,7.264e+04,2.368e+03,1.830e+05
8.0,1.098e+05,7.240e+04,3.608e+03,1.858e+05
9.6,1.078e+05,6.787e+04,4.939e+03,1.806e+05
11.2,1.201e+05,7.495e+04,6.667e+03,2.017e+05
12.8,1.172e+05,7.588e+04,8.671e+03,2.018e+05
14.4,1.042e+05,7.055e+04,1.124e+04,1.859e+05
16.0,1.019e+05,6.866e+04,1.408e+04,1.846e+05
17.5,1.002e+05,6.691e+04,1.710e+04,1.842e+05
19.1,1.007e+05,6.662e+04,2.036e+04,1.877e+05
20.7,9.368e+04,6.283e+04,2.362e+04,1.801e+05
22.3,8.974e+04,5.820e+04,2.840e+04,1.763e+05
23.9,8.895e+04,5.696e+04,3.384e+04,1.798e+05
25.5,9.219e+04,6.028e+04,3.584e+04,1.883e+05
27.1,9.316e+04,6.028e+04,3.617e+04,1.896e+05
28.7,8.409e+04,5.456e+04,4.002e+04,1.787e+05
30.3,8.058e+04,5.378e+04,4.636e+04,1.807e+05
31.9,8.506e+04,5.559e+04,5.369e+04,1.944e+05
33.5,8.409e+04,5.637e+04,6.165e+04,2.021e+05
35.1,7.624e+04,5.036e+04,6.808e+04,1.947e+05
36.7,5.853e+04,4.000e+04,7.400e+04,1.725e+05
38.3,6.542e+04,4.413e+04,8.229e+04,1.918e+05
39.9,8.011e+04,5.323e+04,9.203e+04,2.254e+05
41.5,8.079e+04,5.578e+04,1.020e+05,2.386e+05
43.1,7.525e+04,5.397e+04,1.136e+05,2.428e+05
44.7,5.850e+04,4.231e+04,1.282e+05,2.291e+05
46.3,5.855e+04,3.908e+04,1.374e+05,2.351e+05
47.9,7.168e+04,4.527e+04,1.278e+05,2.447e+05
49.5,7.415e+04,4.682e+04,1.231e+05,2.441e+05
51.0,6.250e+04,4.345e+04,1.326e+05,2.386e+05
52.6,5.524e+04,3.819e+04,1.498e+05,2.432e+05
54.2,6.489e+04,4.251e+04,1.677e+05,2.751e+05
55.8,7.629e+04,4.800e+04,1.850e+05,3.093e+05
57.4,6.595e+04,4.158e+04,2.058e+05,3.134e+05
59.0,5.220e+04,3.475e+04,2.265e+05,3.134e+05
60.6,5.754e+04,3.941e+04,2.479e+05,3.448e+05
62.2,6.925e+04,4.324e+04,2.753e+05,3.878e+05
63.8,7.361e+04,4.504e+04,3.082e+05,4.269e+05
65.4,6.978e+04,4.298e+04,3.439e+05,4.567e+05
67.0,5.859e+04,3.885e+04,3.822e+05,4.796e+05
68.6,5.661e+04,4.009e+04,4.230e+05,5.197e+05
70.2,6.960e+04,4.470e+04,4.709e+05,5.852e+05
71.8,6.898e+04,4.360e+04,5.257e+05,6.383e+05
73.4,6.278e+04,3.914e+04,5.842e+05,6.861e+05
75.0,6.354e+04,4.054e+04,6.500e+05,7.541e+05
76.6,7.616e+04,4.721e+04,7.259e+05,8.493e+05
78.2,8.451e+04,5.256e+04,8.162e+05,9.533e+05
79.8,8.700e+04,5.765e+04,9.254e+05,1.070e+06
81.4,8.845e+04,6.322e+04,1.085e+06,1.237e+06
82.9,8.907e+04,7.752e+04,1.288e+06,1.454e+06
84.5,9.408e+04,8.991e+04,1.312e+06,1.496e+06
86.1,9.627e+04,8.064e+04,1.110e+06,1.287e+06
87.7,9.843e+04,6.320e+04,9.368e+05,1.098e+06
89.3,9.619e+04,4.620e+04,8.951e+05,1.038e+06
90.9,1.060e+05,4.042e+04,9.256e+05,1.072e+06
92.5,1.278e+05,4.339e+04,1.023e+06,1.194e+06
94.1,1.494e+05,4.740e+04,1.172e+06,1.369e+06
95.7,1.669e+05,5.178e+04,1.336e+06,1.554e+06
97.3,1.741e+05,5.618e+04,1.527e+06,1.757e+06
98.9,1.894e+05,6.634e+04,1.746e+06,2.001e+06
100.5,2.142e+05,7.979e+04,1.970e+06,2.264e+06
102.1,2.563e+05,8.872e+04,2.240e+06,2.585e+06
103.7,2.868e+05,7.778e+04,2.525e+06,2.889e+06
105.3,3.054e+05,6.793e+04,2.889e+06,3.263e+06
106.9,2.900e+05,8.290e+04,3.344e+06,3.717e+06
108.5,2.706e+05,8.340e+04,3.892e+06,4.246e+06
110.1,2.969e+05,9.117e+04,4.631e+06,5.019e+06
111.7,3.454e+05,1.113e+05,5.464e+06,5.921e+06
113.3,3.936e+05,1.305e+05,6.651e+06,7.175e+06
114.9,4.569e+05,1.504e+05,8.234e+06,8.841e+06
116.4,5.956e+05,1.834e+05,1.029e+07,1.107e+07
118.0,7.557e+05,2.074e+05,1.308e+07,1.404e+07
119.6,9.491e+05,2.508e+05,1.697e+07,1.817e+07
121.2,1.146e+06,3.415e+05,2.128e+07,2.276e+07
122.8,1.312e+06,5.009e+05,2.456e+07,2.637e+07
124.4,1.282e+06,7.487e+05,2.610e+07,2.813e+07
126.0,1.214e+06,1.045e+06,2.514e+07,2.739e+07
127.6,1.361e+06,1.301e+06,2.391e+07,2.658e+07
129.2,1.644e+06,1.473e+06,2.332e+07,2.643e+07
130.8,1.952e+06,1.500e+06,2.279e+07,2.624e+07
132.4,2.316e+06,1.564e+06,2.188e+07,2.576e+07
134.0,2.508e+06,1.549e+06,2.003e+07,2.408e+07
135.6,2.572e+06,1.551e+06,1.797e+07,2.209e+07
137.2,2.637e+06,1.564e+06,1.582e+07,2.003e+07
138.8,2.614e+06,1.546e+06,1.341e+07,1.757e+07
140.4,2.431e+06,1.497e+06,1.119e+07,1.512e+07
142.0,2.340e+06,1.539e+06,9.700e+06,1.358e+07
143.6,2.114e+06,1.482e+06,9.067e+06,1.266e+07
145.2,1.971e+06,1.410e+06,9.330e+06,1.271e+07
146.8,1.678e+06,1.323e+06,9.149e+06,1.215e+07
148.4,1.247e+06,1.124e+06,7.742e+06,1.011e+07
149.9,4.861e+05,4.595e+05,2.891e+06,3.837e+06
151.5,9.504e+04,7.616e+04,1.448e+05,3.160e+05
153.1,8.603e+04,6.600e+04,2.265e+04,1.747e+05
154.7,9.526e+04,7.327e+04,2.453e+04,1.931e+05
156.3,9.491e+04,7.522e+04,2.572e+04,1.959e+05
157.9,9.445e+04,7.723e+04,2.778e+04,1.995e+05
159.5,1.005e+05,8.173e+04,2.930e+04,2.115e+05
161.1,1.124e+05,8.893e+04,2.761e+04,2.289e+05
162.7,1.243e+05,9.358e+04,2.776e+04,2.457e+05
164.3,1.321e+05,9.671e+04,3.574e+04,2.645e+05
165.9,1.338e+05,9.596e+04,3.872e+04,2.684e+05
167.5,1.353e+05,9.554e+04,3.756e+04,2.684e+05
169.1,1.436e+05,1.001e+05,4.164e+04,2.853e+05
